,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
95,IMBRUVICA,warnings and precautions,exact-meddra,16,16,8,,8,,0.5,
96,IMBRUVICA,warnings and precautions,non-meddra,16,16,6,,10,,0.375,
97,IMBRUVICA,all-concat,all,89,16,15,1.0,74,0.9375,0.16853932584269662,0.2857142857142857
98,IMBRUVICA,all-concat,exact-meddra,62,16,11,,51,,0.1774193548387097,
99,IMBRUVICA,all-concat,non-meddra,27,16,4,,23,,0.14814814814814814,
100,IMBRUVICA,all-concat,discontinuous,2,16,0,,2,,0.0,
101,ULORIC,adverse reactions,all,210,5,4,1.0,206,0.8,0.01904761904761905,0.037209302325581395
102,ULORIC,adverse reactions,exact-meddra,187,5,3,,184,,0.016042780748663103,
103,ULORIC,adverse reactions,non-meddra,23,5,1,,22,,0.043478260869565216,
104,ULORIC,adverse reactions,discontinuous,18,5,0,,18,,0.0,
105,ULORIC,warnings and precautions,all,11,7,4,3.0,7,0.5714285714285714,0.36363636363636365,0.4444444444444444
106,ULORIC,warnings and precautions,exact-meddra,2,7,2,,0,,1.0,
107,ULORIC,warnings and precautions,non-meddra,9,7,2,,7,,0.2222222222222222,
108,ULORIC,all-concat,all,218,5,4,1.0,214,0.8,0.01834862385321101,0.03587443946188341
109,ULORIC,all-concat,exact-meddra,188,5,3,,185,,0.015957446808510637,
110,ULORIC,all-concat,non-meddra,30,5,1,,29,,0.03333333333333333,
111,ULORIC,all-concat,discontinuous,18,5,0,,18,,0.0,
112,CIMZIA,adverse reactions,all,107,54,52,2.0,55,0.9629629629629629,0.48598130841121495,0.6459627329192547
113,CIMZIA,adverse reactions,exact-meddra,76,54,44,,32,,0.5789473684210527,
114,CIMZIA,adverse reactions,non-meddra,31,54,8,,23,,0.25806451612903225,
115,CIMZIA,adverse reactions,negated,1,54,0,,1,,0.0,
116,CIMZIA,adverse reactions,discontinuous,10,54,0,,10,,0.0,
117,CIMZIA,warnings and precautions,all,72,13,11,2.0,61,0.8461538461538461,0.1527777777777778,0.25882352941176473
118,CIMZIA,warnings and precautions,exact-meddra,25,13,5,,20,,0.2,
119,CIMZIA,warnings and precautions,non-meddra,47,13,6,,41,,0.1276595744680851,
120,CIMZIA,warnings and precautions,negated,2,13,0,,2,,0.0,
121,CIMZIA,warnings and precautions,discontinuous,10,13,0,,10,,0.0,
122,CIMZIA,boxed warnings,all,27,14,8,6.0,19,0.5714285714285714,0.2962962962962963,0.3902439024390244
123,CIMZIA,boxed warnings,exact-meddra,13,14,5,,8,,0.38461538461538464,
124,CIMZIA,boxed warnings,non-meddra,14,14,3,,11,,0.21428571428571427,
125,CIMZIA,boxed warnings,discontinuous,8,14,0,,8,,0.0,
126,CIMZIA,all-concat,all,172,83,77,6.0,95,0.927710843373494,0.4476744186046512,0.603921568627451
127,CIMZIA,all-concat,exact-meddra,92,83,59,,33,,0.6413043478260869,
128,CIMZIA,all-concat,non-meddra,80,83,18,,62,,0.225,
129,CIMZIA,all-concat,negated,3,83,0,,3,,0.0,
130,CIMZIA,all-concat,discontinuous,27,83,0,,27,,0.0,
131,KALYDECO,adverse reactions,all,40,25,24,1.0,16,0.96,0.6,0.7384615384615384
132,KALYDECO,adverse reactions,exact-meddra,24,25,22,,2,,0.9166666666666666,
133,KALYDECO,adverse reactions,non-meddra,16,25,2,,14,,0.125,
134,KALYDECO,adverse reactions,discontinuous,10,25,0,,10,,0.0,
135,KALYDECO,warnings and precautions,all,6,5,2,3.0,4,0.4,0.3333333333333333,0.3636363636363636
136,KALYDECO,warnings and precautions,exact-meddra,1,5,1,,0,,1.0,
137,KALYDECO,warnings and precautions,non-meddra,5,5,1,,4,,0.2,
138,KALYDECO,warnings and precautions,discontinuous,3,5,0,,3,,0.0,
139,KALYDECO,all-concat,all,45,25,24,1.0,21,0.96,0.5333333333333333,0.6857142857142858
140,KALYDECO,all-concat,exact-meddra,25,25,22,,3,,0.88,
141,KALYDECO,all-concat,non-meddra,20,25,2,,18,,0.1,
142,KALYDECO,all-concat,discontinuous,13,25,0,,13,,0.0,
143,FULYZAQ,adverse reactions,all,36,36,36,0.0,0,1.0,1.0,1.0
144,FULYZAQ,adverse reactions,exact-meddra,30,36,30,,0,,1.0,
145,FULYZAQ,adverse reactions,non-meddra,6,36,6,,0,,1.0,
146,FULYZAQ,all-concat,all,36,37,36,1.0,0,0.972972972972973,1.0,0.9863013698630138
147,FULYZAQ,all-concat,exact-meddra,30,37,30,,0,,1.0,
148,FULYZAQ,all-concat,non-meddra,6,37,6,,0,,1.0,
149,QUTENZA,adverse reactions,all,40,7,5,2.0,35,0.7142857142857143,0.125,0.2127659574468085
150,QUTENZA,adverse reactions,exact-meddra,34,7,4,,30,,0.11764705882352941,
151,QUTENZA,adverse reactions,non-meddra,6,7,1,,5,,0.16666666666666666,
152,QUTENZA,warnings and precautions,all,6,7,2,5.0,4,0.2857142857142857,0.3333333333333333,0.30769230769230765
153,QUTENZA,warnings and precautions,exact-meddra,3,7,2,,1,,0.6666666666666666,
154,QUTENZA,warnings and precautions,non-meddra,3,7,0,,3,,0.0,
155,QUTENZA,all-concat,all,45,6,2,4.0,43,0.3333333333333333,0.044444444444444446,0.0784313725490196
156,QUTENZA,all-concat,exact-meddra,37,6,1,,36,,0.02702702702702703,
157,QUTENZA,all-concat,non-meddra,8,6,1,,7,,0.125,
158,GRANIX,adverse reactions,all,15,8,8,0.0,7,1.0,0.5333333333333333,0.6956521739130436
159,GRANIX,adverse reactions,exact-meddra,5,8,2,,3,,0.4,
160,GRANIX,adverse reactions,non-meddra,10,8,6,,4,,0.6,
161,GRANIX,warnings and precautions,all,24,13,12,1.0,12,0.9230769230769231,0.5,0.6486486486486487
162,GRANIX,warnings and precautions,exact-meddra,17,13,11,,6,,0.6470588235294118,
163,GRANIX,warnings and precautions,non-meddra,7,13,1,,6,,0.14285714285714285,
164,GRANIX,warnings and precautions,discontinuous,1,13,0,,1,,0.0,
165,GRANIX,all-concat,all,35,15,12,3.0,23,0.8,0.34285714285714286,0.48000000000000004
166,GRANIX,all-concat,exact-meddra,19,15,5,,14,,0.2631578947368421,
167,GRANIX,all-concat,non-meddra,16,15,7,,9,,0.4375,
168,GRANIX,all-concat,discontinuous,1,15,0,,1,,0.0,
169,COARTEM,adverse reactions,all,81,77,76,1.0,5,0.987012987012987,0.9382716049382716,0.9620253164556961
170,COARTEM,adverse reactions,exact-meddra,78,77,75,,3,,0.9615384615384616,
171,COARTEM,adverse reactions,non-meddra,3,77,1,,2,,0.3333333333333333,
172,COARTEM,warnings and precautions,all,2,23,2,21.0,0,0.08695652173913043,1.0,0.16
173,COARTEM,warnings and precautions,non-meddra,2,23,2,,0,,1.0,
174,COARTEM,all-concat,all,83,10,9,1.0,74,0.9,0.10843373493975904,0.19354838709677422
175,COARTEM,all-concat,exact-meddra,78,10,9,,69,,0.11538461538461539,
176,COARTEM,all-concat,non-meddra,5,10,0,,5,,0.0,
177,APTIOM,adverse reactions,all,42,24,20,4.0,22,0.8333333333333334,0.47619047619047616,0.6060606060606061
178,APTIOM,adverse reactions,exact-meddra,34,24,15,,19,,0.4411764705882353,
179,APTIOM,adverse reactions,non-meddra,8,24,5,,3,,0.625,
180,APTIOM,adverse reactions,discontinuous,1,24,0,,1,,0.0,
181,APTIOM,warnings and precautions,all,86,16,13,3.0,73,0.8125,0.1511627906976744,0.2549019607843137
182,APTIOM,warnings and precautions,exact-meddra,48,16,8,,40,,0.16666666666666666,
183,APTIOM,warnings and precautions,non-meddra,38,16,5,,33,,0.13157894736842105,
184,APTIOM,warnings and precautions,negated,9,16,1,,8,,0.1111111111111111,
185,APTIOM,warnings and precautions,discontinuous,8,16,2,,6,,0.25,
186,APTIOM,all-concat,all,102,12,8,4.0,94,0.6666666666666666,0.0784313725490196,0.14035087719298245
187,APTIOM,all-concat,exact-meddra,62,12,3,,59,,0.04838709677419355,
188,APTIOM,all-concat,non-meddra,40,12,5,,35,,0.125,
189,APTIOM,all-concat,negated,9,12,1,,8,,0.1111111111111111,
190,APTIOM,all-concat,discontinuous,8,12,1,,7,,0.125,
191,PROLIA,adverse reactions,all,70,44,38,6.0,32,0.8636363636363636,0.5428571428571428,0.6666666666666666
192,PROLIA,adverse reactions,exact-meddra,43,44,36,,7,,0.8372093023255814,
193,PROLIA,adverse reactions,non-meddra,27,44,2,,25,,0.07407407407407407,
194,PROLIA,adverse reactions,negated,3,44,0,,3,,0.0,
195,PROLIA,adverse reactions,discontinuous,8,44,0,,8,,0.0,
196,PROLIA,warnings and precautions,all,39,16,13,3.0,26,0.8125,0.3333333333333333,0.4727272727272727
197,PROLIA,warnings and precautions,exact-meddra,14,16,6,,8,,0.42857142857142855,
198,PROLIA,warnings and precautions,non-meddra,25,16,7,,18,,0.28,
199,PROLIA,warnings and precautions,discontinuous,9,16,1,,8,,0.1111111111111111,
200,PROLIA,all-concat,all,92,46,40,6.0,52,0.8695652173913043,0.43478260869565216,0.5797101449275363
201,PROLIA,all-concat,exact-meddra,49,46,35,,14,,0.7142857142857143,
202,PROLIA,all-concat,non-meddra,43,46,5,,38,,0.11627906976744186,
203,PROLIA,all-concat,negated,3,46,1,,2,,0.3333333333333333,
204,PROLIA,all-concat,discontinuous,16,46,0,,16,,0.0,
205,BLINCYTO,adverse reactions,all,94,49,46,3.0,48,0.9387755102040817,0.48936170212765956,0.6433566433566433
206,BLINCYTO,adverse reactions,exact-meddra,78,49,40,,38,,0.5128205128205128,
207,BLINCYTO,adverse reactions,non-meddra,16,49,6,,10,,0.375,
208,BLINCYTO,adverse reactions,negated,1,49,0,,1,,0.0,
209,BLINCYTO,adverse reactions,discontinuous,1,49,0,,1,,0.0,
210,BLINCYTO,warnings and precautions,all,46,40,30,10.0,16,0.75,0.6521739130434783,0.6976744186046512
211,BLINCYTO,warnings and precautions,exact-meddra,24,40,20,,4,,0.8333333333333334,
212,BLINCYTO,warnings and precautions,non-meddra,22,40,10,,12,,0.45454545454545453,
213,BLINCYTO,warnings and precautions,negated,1,40,0,,1,,0.0,
214,BLINCYTO,warnings and precautions,discontinuous,2,40,0,,2,,0.0,
215,BLINCYTO,boxed warnings,all,4,4,3,1.0,1,0.75,0.75,0.75
216,BLINCYTO,boxed warnings,exact-meddra,1,4,1,,0,,1.0,
217,BLINCYTO,boxed warnings,non-meddra,3,4,2,,1,,0.6666666666666666,
218,BLINCYTO,all-concat,all,118,11,8,3.0,110,0.7272727272727273,0.06779661016949153,0.12403100775193798
219,BLINCYTO,all-concat,exact-meddra,87,11,6,,81,,0.06896551724137931,
220,BLINCYTO,all-concat,non-meddra,31,11,2,,29,,0.06451612903225806,
221,BLINCYTO,all-concat,negated,2,11,0,,2,,0.0,
222,BLINCYTO,all-concat,discontinuous,2,11,0,,2,,0.0,
223,STENDRA,adverse reactions,all,59,6,5,1.0,54,0.8333333333333334,0.0847457627118644,0.15384615384615385
224,STENDRA,adverse reactions,exact-meddra,53,6,5,,48,,0.09433962264150944,
225,STENDRA,adverse reactions,non-meddra,6,6,0,,6,,0.0,
226,STENDRA,warnings and precautions,all,18,6,1,5.0,17,0.16666666666666666,0.05555555555555555,0.08333333333333333
227,STENDRA,warnings and precautions,exact-meddra,4,6,1,,3,,0.25,
228,STENDRA,warnings and precautions,non-meddra,14,6,0,,14,,0.0,
229,STENDRA,warnings and precautions,discontinuous,1,6,0,,1,,0.0,
230,STENDRA,all-concat,all,72,6,5,1.0,67,0.8333333333333334,0.06944444444444445,0.12820512820512822
231,STENDRA,all-concat,exact-meddra,56,6,5,,51,,0.08928571428571429,
232,STENDRA,all-concat,non-meddra,16,6,0,,16,,0.0,
233,STENDRA,all-concat,discontinuous,1,6,0,,1,,0.0,
234,XIAFLEX,adverse reactions,all,72,47,41,6.0,31,0.8723404255319149,0.5694444444444444,0.6890756302521008
235,XIAFLEX,adverse reactions,exact-meddra,48,47,30,,18,,0.625,
236,XIAFLEX,adverse reactions,non-meddra,24,47,11,,13,,0.4583333333333333,
237,XIAFLEX,adverse reactions,negated,1,47,0,,1,,0.0,
238,XIAFLEX,adverse reactions,discontinuous,9,47,2,,7,,0.2222222222222222,
239,XIAFLEX,warnings and precautions,all,34,22,13,9.0,21,0.5909090909090909,0.38235294117647056,0.46428571428571425
240,XIAFLEX,warnings and precautions,exact-meddra,13,22,6,,7,,0.46153846153846156,
241,XIAFLEX,warnings and precautions,non-meddra,21,22,7,,14,,0.3333333333333333,
242,XIAFLEX,warnings and precautions,discontinuous,8,22,0,,8,,0.0,
243,XIAFLEX,boxed warnings,all,8,9,6,3.0,2,0.6666666666666666,0.75,0.7058823529411765
244,XIAFLEX,boxed warnings,exact-meddra,1,9,1,,0,,1.0,
245,XIAFLEX,boxed warnings,non-meddra,7,9,5,,2,,0.7142857142857143,
246,XIAFLEX,boxed warnings,discontinuous,2,9,2,,0,,1.0,
247,XIAFLEX,all-concat,all,95,35,27,8.0,68,0.7714285714285715,0.28421052631578947,0.4153846153846154
248,XIAFLEX,all-concat,exact-meddra,55,35,16,,39,,0.2909090909090909,
249,XIAFLEX,all-concat,non-meddra,40,35,11,,29,,0.275,
250,XIAFLEX,all-concat,negated,1,35,0,,1,,0.0,
251,XIAFLEX,all-concat,discontinuous,15,35,1,,14,,0.06666666666666667,
252,XEOMIN,adverse reactions,all,46,33,27,6.0,19,0.8181818181818182,0.5869565217391305,0.6835443037974683
253,XEOMIN,adverse reactions,exact-meddra,40,33,24,,16,,0.6,
254,XEOMIN,adverse reactions,non-meddra,6,33,3,,3,,0.5,
255,XEOMIN,adverse reactions,negated,1,33,1,,0,,1.0,
256,XEOMIN,adverse reactions,discontinuous,5,33,0,,5,,0.0,
257,XEOMIN,warnings and precautions,all,35,21,18,3.0,17,0.8571428571428571,0.5142857142857142,0.6428571428571428
258,XEOMIN,warnings and precautions,exact-meddra,16,21,11,,5,,0.6875,
259,XEOMIN,warnings and precautions,non-meddra,19,21,7,,12,,0.3684210526315789,
260,XEOMIN,warnings and precautions,discontinuous,5,21,2,,3,,0.4,
261,XEOMIN,boxed warnings,all,16,11,11,0.0,5,1.0,0.6875,0.8148148148148148
262,XEOMIN,boxed warnings,exact-meddra,10,11,10,,0,,1.0,
263,XEOMIN,boxed warnings,non-meddra,6,11,1,,5,,0.16666666666666666,
264,XEOMIN,boxed warnings,discontinuous,1,11,0,,1,,0.0,
265,XEOMIN,all-concat,all,81,53,43,10.0,38,0.8113207547169812,0.5308641975308642,0.6417910447761194
266,XEOMIN,all-concat,exact-meddra,53,53,38,,15,,0.7169811320754716,
267,XEOMIN,all-concat,non-meddra,28,53,5,,23,,0.17857142857142858,
268,XEOMIN,all-concat,negated,1,53,1,,0,,1.0,
269,XEOMIN,all-concat,discontinuous,10,53,1,,9,,0.1,
270,GILOTRIF,adverse reactions,all,49,42,38,4.0,11,0.9047619047619048,0.7755102040816326,0.8351648351648353
271,GILOTRIF,adverse reactions,exact-meddra,42,42,36,,6,,0.8571428571428571,
272,GILOTRIF,adverse reactions,non-meddra,7,42,2,,5,,0.2857142857142857,
273,GILOTRIF,adverse reactions,discontinuous,1,42,0,,1,,0.0,
274,GILOTRIF,warnings and precautions,all,39,20,16,4.0,23,0.8,0.41025641025641024,0.5423728813559321
275,GILOTRIF,warnings and precautions,exact-meddra,20,20,10,,10,,0.5,
276,GILOTRIF,warnings and precautions,non-meddra,19,20,6,,13,,0.3157894736842105,
277,GILOTRIF,warnings and precautions,discontinuous,6,20,0,,6,,0.0,
278,GILOTRIF,all-concat,all,80,6,5,1.0,75,0.8333333333333334,0.0625,0.11627906976744186
279,GILOTRIF,all-concat,exact-meddra,58,6,4,,54,,0.06896551724137931,
280,GILOTRIF,all-concat,non-meddra,22,6,1,,21,,0.045454545454545456,
281,GILOTRIF,all-concat,discontinuous,7,6,0,,7,,0.0,
282,TREANDA,adverse reactions,all,123,101,93,8.0,30,0.9207920792079208,0.7560975609756098,0.8303571428571429
283,TREANDA,adverse reactions,exact-meddra,99,101,83,,16,,0.8383838383838383,
284,TREANDA,adverse reactions,non-meddra,24,101,10,,14,,0.4166666666666667,
285,TREANDA,adverse reactions,negated,1,101,0,,1,,0.0,
286,TREANDA,adverse reactions,discontinuous,14,101,1,,13,,0.07142857142857142,
287,TREANDA,warnings and precautions,all,51,12,11,1.0,40,0.9166666666666666,0.21568627450980393,0.3492063492063492
288,TREANDA,warnings and precautions,exact-meddra,27,12,6,,21,,0.2222222222222222,
289,TREANDA,warnings and precautions,non-meddra,24,12,5,,19,,0.20833333333333334,
290,TREANDA,warnings and precautions,discontinuous,4,12,0,,4,,0.0,
291,TREANDA,all-concat,all,154,102,94,8.0,60,0.9215686274509803,0.6103896103896104,0.734375
292,TREANDA,all-concat,exact-meddra,111,102,82,,29,,0.7387387387387387,
293,TREANDA,all-concat,non-meddra,43,102,12,,31,,0.27906976744186046,
294,TREANDA,all-concat,negated,1,102,0,,1,,0.0,
295,TREANDA,all-concat,discontinuous,18,102,1,,17,,0.05555555555555555,
296,CHOLINE,adverse reactions,all,1,2,1,1.0,0,0.5,1.0,0.6666666666666666
297,CHOLINE,adverse reactions,exact-meddra,1,2,1,,0,,1.0,
298,CHOLINE,warnings and precautions,all,4,3,2,1.0,2,0.6666666666666666,0.5,0.5714285714285715
299,CHOLINE,warnings and precautions,exact-meddra,2,3,1,,1,,0.5,
300,CHOLINE,warnings and precautions,non-meddra,2,3,1,,1,,0.5,
301,CHOLINE,all-concat,all,5,5,2,3.0,3,0.4,0.4,0.4000000000000001
302,CHOLINE,all-concat,exact-meddra,3,5,0,,3,,0.0,
303,CHOLINE,all-concat,non-meddra,2,5,2,,0,,1.0,
304,ERWINAZE,adverse reactions,all,32,16,14,2.0,18,0.875,0.4375,0.5833333333333334
305,ERWINAZE,adverse reactions,exact-meddra,19,16,11,,8,,0.5789473684210527,
306,ERWINAZE,adverse reactions,non-meddra,13,16,3,,10,,0.23076923076923078,
307,ERWINAZE,adverse reactions,negated,6,16,1,,5,,0.16666666666666666,
308,ERWINAZE,adverse reactions,discontinuous,4,16,0,,4,,0.0,
309,ERWINAZE,warnings and precautions,all,15,6,6,0.0,9,1.0,0.4,0.5714285714285715
310,ERWINAZE,warnings and precautions,exact-meddra,8,6,5,,3,,0.625,
311,ERWINAZE,warnings and precautions,non-meddra,7,6,1,,6,,0.14285714285714285,
312,ERWINAZE,warnings and precautions,discontinuous,5,6,0,,5,,0.0,
313,ERWINAZE,all-concat,all,41,6,5,1.0,36,0.8333333333333334,0.12195121951219512,0.21276595744680848
314,ERWINAZE,all-concat,exact-meddra,23,6,4,,19,,0.17391304347826086,
315,ERWINAZE,all-concat,non-meddra,18,6,1,,17,,0.05555555555555555,
316,ERWINAZE,all-concat,negated,6,6,0,,6,,0.0,
317,ERWINAZE,all-concat,discontinuous,9,6,0,,9,,0.0,
318,TRULICITY,adverse reactions,all,48,32,19,13.0,29,0.59375,0.3958333333333333,0.47500000000000003
319,TRULICITY,adverse reactions,exact-meddra,30,32,16,,14,,0.5333333333333333,
320,TRULICITY,adverse reactions,non-meddra,18,32,3,,15,,0.16666666666666666,
321,TRULICITY,adverse reactions,discontinuous,7,32,0,,7,,0.0,
322,TRULICITY,warnings and precautions,all,17,6,4,2.0,13,0.6666666666666666,0.23529411764705882,0.3478260869565218
323,TRULICITY,warnings and precautions,exact-meddra,8,6,3,,5,,0.375,
324,TRULICITY,warnings and precautions,non-meddra,9,6,1,,8,,0.1111111111111111,
325,TRULICITY,warnings and precautions,discontinuous,2,6,0,,2,,0.0,
